state_image,state_bev,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density,min_dis
rgb_1717359157,bev_1717359157,10.76936453734476,-4.117966043445467,0.1210811354208839,-5.653385471677152,2.8163310484772897,-0.492450331722876,0.9680561617700368,1.0217673110439884,-1.1628921395584229,23.272351940012527,0.0
rgb_1717437981,bev_1717437981,-4.012527651956939,6.633558718871832,0.1455404024763283,1.130151660730899,0.4379247562595196,-0.7669430386734724,-0.983772281174218,1.3629721832260375,-57.04319751991087,97.6511631254168,3.640016444505963
rgb_1717550441,bev_1717550441,-11.213425241193988,-2.4185842771500887,0.1238012914251377,2.590514173066863,3.307258264328185,0.4814799234042284,-0.4401263668660845,1.0150769995101374,87.89077345005677,43.75437700508703,0.0
rgb_1717572618,bev_1717572618,10.641562435583468,-3.753559132337273,0.1215522166963989,-5.653385471677152,2.806224557797295,-0.7072694274580312,0.9680344710039016,1.041614472677779,1.080187361310621,26.89666165069156,3.57584376690188
rgb_1717627970,bev_1717627970,-7.248677008666737,5.3772569021832375,0.1543041031898709,-1.4911065625864932,-1.3439084309426337,0.568385855832295,-0.3819712678686375,1.336572291809382,-24.79417999303644,54.29518276456376,3.023453482610672
rgb_1717420438,bev_1717420438,-15.198843171797623,-11.681160305339873,0.0121642304508094,-6.214114706726179,-4.474565096818807,-0.3648847516301319,-0.3199368342313091,1.3267120247041495,-84.82720081661039,32.869786493161634,3.988619183073083
rgb_1717552951,bev_1717552951,-11.331175495668468,-1.2549635535758554,0.1596176792253844,1.4724921916567195,3.125395982328083,0.4862132259869667,-0.5572254224153955,1.0160248078432434,75.44904935038792,43.67257892722832,0.0
rgb_1717526018,bev_1717526018,6.377654361670686,8.870809622254168,0.102050768339667,-4.108266874438331,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3714006509616707,-8.795482564766928,60.22945635177951,0.0
rgb_1717184387,bev_1717184387,9.96804068594507,-3.078566687372522,0.1037046721195646,-6.783543130373813,5.874355593775666,-0.3046025406480088,0.5719833237699432,1.1311231389075715,89.16046549443834,99.46818090899508,4.990765938744377
rgb_1717625402,bev_1717625402,-7.248677008666737,13.509895043296922,0.1537796826267916,-1.4911065625864932,-1.3439084309426337,0.4347927844178745,-0.3819712678686375,1.336572291809382,-24.79417999303644,54.29518276456376,2.5548648243577468
rgb_1717323998,bev_1717323998,2.5868587867196737,3.1120412152163937,0.1541529057796272,-5.289757951909287,6.381323742231672,-0.7683621467877106,0.7623341698406425,1.3595014230745204,-72.34175328814948,0.2910602541314533,4.87046506091928
rgb_1717473545,bev_1717473545,-8.454294100836277,-7.71739674068046,0.0916804489835499,-3.848167444384072,-2.9283593030977766,-0.5897483989203138,0.2993716946368863,1.1105639493695982,-64.46501629701362,44.29965016830168,3.989407520398931
rgb_1717520929,bev_1717520929,6.377654361670686,8.870809622254168,0.102050768339667,-3.9911647776530383,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3714006509616707,-24.47828844549815,65.84533264244085,0.0
rgb_1717370608,bev_1717370608,10.567107447940703,-2.7242078793725355,0.1149442193440773,-5.653385471677152,2.8217808933462614,-0.7030073198020296,0.9680344710039016,1.0331829221267652,-1.1615159232158447,19.7298385402778,0.0
rgb_1717551950,bev_1717551950,-11.218786280731637,-0.4517766327920753,0.1238012914251377,1.4729234559219684,3.1699498795432284,0.4814799234042284,-0.4073645010188101,1.0150769995101374,87.89077345005677,43.75437700508703,0.0
rgb_1717517801,bev_1717517801,-0.5841411747284155,8.751662250725726,0.2671371995069628,8.67712626119846,6.113794777939859,-0.1634648062284036,0.0472389045272487,0.9449285761273084,-67.4734400860591,86.29178519820422,3.8335409240641822
rgb_1717583373,bev_1717583373,19.04724453926454,-10.472520892033645,0.1533477639552684,-0.676448385816597,5.536142728161895,-0.4465285367255255,0.9837542081028116,1.1517556096072734,64.43943081071856,24.326811465192343,4.000286851219267
rgb_1717559713,bev_1717559713,10.316344085505698,-2.369233281946734,0.1132494509532793,-5.754681877280009,2.804033607346753,-0.9856461848236888,0.9819093847972528,1.033261150150652,4.375054897092312,23.62037023870558,3.573640164129573
rgb_1717439751,bev_1717439751,-11.99484988001041,-8.861853252106421,0.0336330904689482,-0.6456157671978229,-3.964063617934381,-0.2012676283881302,-0.6803416705456558,1.2739039997400456,66.30070327884255,90.14702658890924,3.640016444505963
rgb_1717520288,bev_1717520288,6.377654361670686,8.870809622254168,0.0842685815980291,-4.108266874438331,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.385938390348943,-8.795482564766928,60.22945635177951,0.0
rgb_1717409231,bev_1717409231,-11.331175495668468,-1.2549635535758554,0.1596176792253844,2.8161743755303537,3.15871693075807,0.5059215184735304,-0.5896807659688591,1.0160248078432434,87.89077345005677,43.67257892722832,0.0
rgb_1717635311,bev_1717635311,-7.248677008666737,5.474088045748555,0.1542525629482065,-1.4911065625864932,-1.3439084309426337,0.4347927844178745,-0.3819712678686375,1.336572291809382,-22.4898371883324,54.29518276456376,2.557745358364655
rgb_1717515700,bev_1717515700,6.377654361670686,8.870809622254168,0.0853505735763294,-4.1128248925709885,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3859134038695584,-20.732889531759582,60.22945635177951,0.0
rgb_1717592515,bev_1717592515,18.928965353718866,-13.931166461959634,0.1931732585753547,-0.1191579022600066,7.377149078855318,-0.3156659336355599,0.6356925877610404,0.9627428388086176,69.08852753397059,35.27170180936248,2.560393826180198
rgb_1717439380,bev_1717439380,18.5256017458631,-12.770208359096248,0.1065017447562034,3.6412099746184055,2.758063397905591,-0.9748278158773588,0.3623977992339899,0.9960127472108138,35.04677870393499,81.74723076685542,3.640016444505963
rgb_1717544660,bev_1717544660,-10.58728594359843,-0.4517766327920753,0.1238012914251377,2.617465190827863,3.307258264328185,0.4861747672996268,-0.4401263668660845,1.0150769995101374,89.65624514123192,43.75437700508703,0.0
rgb_1717588586,bev_1717588586,19.036583125117744,-6.716468037424942,0.1604829796896083,-0.5665608452678015,6.472771966809887,-0.3866837603992702,0.9968049585086244,1.1125240001889891,64.47144681897933,24.326811465192343,4.00030699256526
rgb_1717200462,bev_1717200462,-9.794739946790232,4.347062386280648,0.2164028653803345,5.525709747609891,1.361349877315735,0.7925247750353177,-0.4736373213181211,1.3746461327270325,26.81260958432982,30.127981794088164,4.163756180709858
rgb_1717603996,bev_1717603996,-1.41905704378226,7.082941817934657,0.1897653774156413,-5.719073579793424,7.020281026065739,-0.99809988882181,0.9633483411594072,1.415528349046115,-50.51309406930736,5.9468971464012,3.2432441102073746
rgb_1717405314,bev_1717405314,-11.979024204832845,-0.4517766327920753,0.1596176792253844,1.471847834893115,2.8754014818533555,0.4814799234042284,-0.5454620192414873,1.0161899238938004,87.89077345005677,60.705895709324906,0.0
rgb_1717528799,bev_1717528799,6.377654361670686,8.870809622254168,0.0827374490619303,-4.108266874438331,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3714006509616707,-8.795482564766928,63.865814965128095,0.0
rgb_1717567890,bev_1717567890,8.771611319167391,0.8187965518370248,0.1140028170607527,-6.202706676344142,2.688003832430759,-0.9704027634897228,0.955521551474102,1.033261150150652,4.375054897092312,23.62030316799536,3.0066826210850834
rgb_1717472445,bev_1717472445,-8.10906703184247,-3.23321560162206,0.1152194545338786,0.2027389655954437,-1.222818343105958,0.349145117720038,0.5832749789219696,1.3559231921997508,-7.612649517079546,88.60778108405623,3.512108034213115
rgb_1717310323,bev_1717310323,-1.419056505857213,5.930399555340998,0.1545379426284986,-5.717652793345066,7.050293831500785,-0.8813883629987284,0.9413004446882656,1.4156179343227018,-44.58462625509384,5.955536608266847,3.2485726247675863
rgb_1717469123,bev_1717469123,2.589573110597968,2.6128464761384507,0.2051106951639505,-7.082948425210718,5.350843844595364,-0.9638654824961352,0.8821072488765325,0.9420490794647436,-37.10887336770034,94.41165670191694,3.9906870565188295
rgb_1717539646,bev_1717539646,6.377654361670686,8.870809622254168,0.1086885097594787,-4.108266874438331,-0.69078044383388,0.0131255512504688,0.1577183283353747,1.3859134038695584,-8.820149473632313,60.22945635177951,0.0
rgb_1717302152,bev_1717302152,15.674325810081989,-6.479090476586343,0.1646834102636695,-0.573313317255959,6.979307816046251,-0.3877175156641306,0.9157165368388318,1.0605250199301086,59.404757674199146,39.795576422587246,3.998737840285018
rgb_1717522294,bev_1717522294,6.377654361670686,8.870809622254168,0.102050768339667,-3.987535285881192,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3714006509616707,-8.795482564766928,65.84533264244085,0.0
rgb_1717398439,bev_1717398439,-11.33195758970739,-0.4517766327920753,0.1276751275420242,1.4654176171636184,3.122327310775839,0.4821422712576761,-0.5896807659688591,1.0148785429144207,56.96023109608132,43.67257892722832,0.0
rgb_1717569547,bev_1717569547,10.567107447940703,-4.224616819109322,0.1214853680670798,-5.653385471677152,2.805522709645148,-0.7029665120800415,0.9680344710039016,1.0329018628412538,-0.6765949745448694,25.78930563142344,0.0
rgb_1717609742,bev_1717609742,2.8558938425258376,4.463888997403629,0.1535997086449016,-4.0064480760712335,7.145477402353137,-0.916526963494519,0.7571810921646493,1.3831533316321147,-53.28238241387077,8.138364854955777,4.874990528644741
rgb_1717630739,bev_1717630739,-7.248677008666737,5.367564967300282,0.1593954299281511,-1.4911065625864932,-1.3439084309426337,0.4347927844178745,-0.3819712678686375,1.336572291809382,-24.79417999303644,60.19483639881618,2.556769970526422
rgb_1717623445,bev_1717623445,-7.248677008666737,5.3772569021832375,0.1593943448962471,1.0029613744452686,-1.3439084309426337,0.4347738934463603,-0.3819712678686375,1.3140294686191052,-24.771956941520827,54.29518276456376,2.540817048565178
rgb_1717348801,bev_1717348801,-9.080756176234814,5.3772569021832375,0.153748909982038,-1.4911065625864932,-1.471008609685141,0.4347927844178745,-0.3819712678686375,1.336572291809382,-24.79417999303644,54.29518276456376,2.5805884891865114
rgb_1717515435,bev_1717515435,6.377654361670686,8.870809622254168,0.0853505735763294,-4.108266874438331,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3859134038695584,-24.003166008927906,60.22945635177951,0.0
rgb_1717340184,bev_1717340184,-7.432446558659056,5.3772569021832375,0.1677844533003225,-1.4911065625864932,-1.3439084309426337,0.434773306710958,-0.3819712678686375,1.338079055238593,-24.728718311384185,43.24641286390224,2.5552423771455217
rgb_1717640039,bev_1717640039,-7.245079557964667,5.3772569021832375,0.1608683056592903,-2.05450358897611,-0.9222072878446212,0.4347811134539552,-0.3759567148271798,1.3727560953197806,-22.00801111296352,54.29413265631733,2.4713283608352965
rgb_1717583540,bev_1717583540,14.590346483331544,-10.753254092254103,0.2322699133880087,-1.2371486721032916,7.058061755925483,-0.3740849925882141,0.7972425672474139,1.064815997785466,45.031866593964025,22.28391109845833,0.0
rgb_1717439832,bev_1717439832,9.659716421305326,13.347757526038365,0.0558574313605643,5.225839985399265,-4.86340038424701,-0.875592376700278,-0.38841420242769,1.336291443580598,-39.56366122916823,87.56547542131398,3.640016444505963
rgb_1717395605,bev_1717395605,6.377654361670686,8.870809622254168,0.102050768339667,-4.108266874438331,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.3688082018865186,-8.796013030481888,60.22945635177951,0.0
rgb_1717326423,bev_1717326423,2.8558938425258376,4.463888997403629,0.1535997086449016,-4.0064480760712335,7.145477402353137,-0.916526963494519,0.7571810921646493,1.3831533316321147,-53.28238241387077,8.138364854955777,4.874990528644741
rgb_1717356215,bev_1717356215,15.09437674629963,-4.156604169063412,0.1210811265674365,-5.653385471677152,2.817981500869722,-0.4768997788661837,0.9730218834489808,1.0104323752689175,-42.22605153598828,23.239302570610544,0.0
rgb_1717194344,bev_1717194344,-5.598439195075047,5.8694171674541735,0.0727423632283266,8.379572565042508,-4.331282179062292,0.2861686289193244,0.2554952823841747,1.2054611686635122,57.61302001519982,2.15905423677637,3.1477809189746626
rgb_1717483491,bev_1717483491,-10.237913091358486,-14.949639662060196,0.1765704655893173,8.404817145059628,5.44069551909617,-0.1691080039975376,-0.5441751573185136,1.004745759513159,-28.038743567246044,25.038258744392586,3.640016444505963
rgb_1717402483,bev_1717402483,-11.331175495668468,-0.4943422668581334,0.1596176792253844,1.4724921916567195,3.125395982328083,0.4862132259869667,-0.7272823127812648,1.0160248078432434,87.89511711291152,32.875384298592074,3.6775109988566017
rgb_1717423045,bev_1717423045,14.543063493629262,12.618128709934057,0.2561545185242408,-4.233514382077939,-3.0063280500187384,0.6906639001438659,0.3387642361973344,0.9854362249714124,7.179823894609228,67.7142050942088,3.9566782328420658
rgb_1717527940,bev_1717527940,6.377654361670686,8.870809622254168,0.0744978992024066,-4.524543473162064,-0.69078044383388,0.0206325647374998,0.1577183283353747,1.385843468742108,-26.00143245495078,60.01482679595696,0.0
rgb_1717583707,bev_1717583707,19.04724453926454,-5.972429459873304,0.1533477639552684,-0.676448385816597,4.022352376077865,-0.4465285367255255,0.9977913002339508,1.151744921475426,64.43943081071856,24.465285319584243,4.000267764533349
rgb_1717597994,bev_1717597994,-1.419057088623486,7.430106632296479,0.1786150300702557,-5.797436141782865,7.020281026065739,-0.9969729310561196,0.9415970859827067,1.416479250922888,-35.314510756355034,5.842858446836809,3.3273960007261505
rgb_1717578942,bev_1717578942,10.559515764663598,-4.224616819109322,0.1215737255521034,-5.653385471677152,2.7370841154111645,-0.7147044094512425,0.9680344710039016,1.030813163513667,-1.1628921395584229,23.70322769892124,0.0
rgb_1717295358,bev_1717295358,19.095115650378872,-6.716468037424942,0.160698374928258,-0.566678811036903,6.472771966809887,-0.3866839690021108,0.996812335216831,1.1125240001889891,64.47144681897933,24.640645343547444,3.990362746030303
rgb_1717288785,bev_1717288785,15.759695274082643,-6.06883842349408,0.2312722695267544,-1.1944621098728303,8.526873760100568,-0.3897191863697399,0.7986342514131555,1.0606896620899862,45.21111767928252,31.277364342806408,3.993793101577011
rgb_1717368425,bev_1717368425,16.189610963444437,-2.425189224750625,0.1215520228934662,-5.653385471677152,2.8064778968274435,-0.7970484955715652,0.9688520468665124,1.0417919010321262,-0.3519803269857533,19.859801608823044,3.736901687218351
rgb_1717639681,bev_1717639681,-6.995095460999943,5.3772569021832375,0.1592673506976165,1.2101664226760749,-1.1948917482893542,0.4347684336373556,-0.4687195319159112,1.3085475193753746,-24.780516317660528,43.073478104365925,2.389839926496135
rgb_1717623565,bev_1717623565,-7.248677008666737,5.3772569021832375,0.1593954299281511,-1.4911065625864932,-1.3439084309426337,0.4347927844178745,-0.2461805566203672,1.336572291809382,-24.79417999303644,60.19483639881618,2.785847682565701
rgb_1717410141,bev_1717410141,-11.213425241193988,-0.263839220218653,0.1238012914251377,2.590514173066863,3.1411753319026943,0.486786465622347,-0.435588492373068,1.0150769995101374,87.89077345005677,43.75437700508703,0.0
